filename,title,category,document_id,status,error
KB-20260410-0435.md,医药管理学院2026年硕士复试细则,研究生事务,04f9b819-8628-4a5b-ac8b-012ba33b0fa7,ok,
KB-20260410-0436.md,新生入学指南,校园生活与服务,05881ba1-cf5f-4b93-a8ab-aadff24969e4,ok,
KB-20260410-0437.md,2026年青鸟计划寒假实习实践指南,毕业与就业,e518de04-69b2-46f8-bfcc-43869c9f5c77,ok,
KB-20260410-0438.md,2026年大学生志愿服务西部计划报名,毕业与就业,c734ac7a-31be-490c-a741-a2ef7a1d219d,ok,
KB-20260410-0439.md,济南校区教工餐用餐时间临时调整,校园生活与服务,a66da3dd-9a71-4dd0-996c-61dd13ce1806,ok,
KB-20260410-0440.md,泰安校区餐厅启用一卡通设备,校园生活与服务,710539de-4cd1-48ec-8da3-33bd15956f84,ok,
KB-20260410-0441.md,饮食服务中心寒假餐厅值班安排,校园生活与服务,8ebc21e8-0bed-4f2f-bd14-b7083ad276c0,ok,
KB-20260410-0448.md,校园食品安全十必须,校园生活与服务,8a0c4c2c-cda5-4de9-96b6-3d56ed5e1257,ok,
KB-20260410-0449.md,食堂工作人员十不准,校园生活与服务,d9d06a79-dc7f-47df-a9d2-bc12fbec3fba,ok,
KB-GEN-SUMMARY-20260410.md,KB-GEN-SUMMARY-20260410,,2c4bfa8b-9f0d-48c0-b2c7-4eb2e640f29e,ok,
